,income,age
1873,100000,43
1874,20000,67
1875,20000,44
1876,40000,32
1877,100000,81
1878,80000,77
1879,100000,53
1880,60000,57
1881,80000,35
1882,60000,38
1883,40000,51
1884,40000,49
1885,80000,86
1886,80000,87
1887,100000,39
1888,20000,30
1889,80000,21
1890,40000,60
1891,80000,42
1892,100000,18
1893,40000,69
1894,20000,50
1895,100000,63
1896,20000,25
1897,60000,20
1898,80000,49
1899,20000,36
1900,80000,40
1901,60000,20
1902,80000,68
1903,40000,77
1904,40000,27
1905,100000,72
1906,80000,31
1907,20000,75
1908,100000,77
1909,100000,85
1910,60000,65
1911,20000,21
1912,80000,37
1913,60000,44
1914,40000,68
1915,60000,41
1916,40000,68
1917,100000,42
1918,40000,71
1919,100000,57
1920,40000,26
1921,100000,48
1922,20000,34
1923,20000,57
1924,80000,28
1925,20000,30
1926,100000,57
1927,80000,52
1928,80000,61
1929,100000,61
1930,60000,55
1931,80000,80
1932,20000,31
1933,80000,68
1934,20000,46
1935,100000,50
1936,40000,46
1937,60000,83
1938,80000,88
1939,100000,29
1940,20000,58
1941,100000,53
1942,60000,39
1943,40000,18
1944,20000,86
1945,100000,76
1946,40000,24
1947,60000,33
1948,80000,31
1949,40000,86
1950,20000,51
1951,80000,44
1952,20000,20
1953,80000,72
1954,80000,62
1955,40000,57
1956,60000,34
1957,40000,21
1958,100000,30
1959,60000,21
1960,80000,49
1961,20000,43
1962,80000,89
1963,100000,24
1964,60000,86
1965,40000,43
1966,40000,75
1967,20000,43
1968,40000,21
1969,20000,36
1970,20000,57
1971,80000,71
1972,20000,81
1973,40000,50
1974,40000,33
1975,80000,67
1976,100000,78
1977,60000,82
1978,100000,39
1979,20000,49
1980,40000,23
1981,80000,56
1982,20000,45
1983,100000,73
1984,60000,73
1985,80000,85
1986,80000,31
1987,20000,27
1988,40000,78
1989,20000,81
1990,100000,62
1991,60000,36
1992,80000,33
1993,100000,77
1994,100000,35
1995,80000,58
1996,40000,20
1997,20000,80
1998,100000,41
1999,60000,69
2000,20000,74
2001,100000,85
2002,100000,44
2003,20000,90
2004,100000,90
2005,100000,89
2006,20000,78
2007,40000,70
2008,60000,18
2009,100000,63
2010,20000,39
2011,100000,86
2012,100000,30
2013,20000,58
2014,100000,54
2015,80000,88
2016,80000,31
2017,60000,65
2018,40000,86
2019,20000,87
2020,20000,46
2021,80000,27
2022,40000,74
2023,40000,89
2024,20000,46
2025,80000,68
2026,60000,57
2027,80000,90
2028,20000,51
2029,80000,37
2030,100000,87
2031,20000,83
2032,60000,77
2033,40000,49
2034,100000,82
2035,60000,43
2036,80000,60
2037,60000,32
2038,80000,75
2039,60000,70
2040,60000,33
2041,40000,83
2042,80000,33
2043,60000,77
2044,60000,74
2045,60000,70
2046,40000,77
2047,60000,56
2048,80000,60
2049,40000,45
2050,80000,51
2051,20000,84
2052,100000,88
2053,20000,41
2054,20000,48
2055,60000,72
2056,40000,88
2057,20000,22
2058,40000,41
2059,40000,89
2060,80000,82
2061,80000,61
2062,40000,49
2063,20000,89
2064,20000,31
2065,100000,63
2066,20000,29
2067,100000,55
2068,60000,78
2069,100000,54
2070,100000,43
2071,80000,38
2072,60000,41
2073,20000,80
2074,80000,53
2075,20000,83
2076,80000,53
2077,40000,75
2078,20000,81
2079,60000,26
2080,60000,25
2081,40000,34
2082,60000,20
2083,80000,85
2084,100000,63
2085,80000,89
2086,40000,40
2087,60000,29
2088,40000,73
2089,100000,64
2090,20000,66
2091,20000,77
2092,60000,25
2093,100000,50
2094,60000,90
2095,40000,42
2096,20000,76
2097,100000,46
2098,60000,70
2099,40000,88
2100,40000,21
2101,40000,58
2102,80000,37
2103,60000,70
2104,80000,65
2105,60000,18
2106,80000,18
2107,20000,26
2108,40000,47
2109,100000,66
2110,80000,57
2111,20000,46
2112,40000,52
2113,20000,26
2114,60000,84
2115,100000,80
2116,60000,85
2117,20000,73
2118,20000,87
2119,80000,43
2120,100000,52
2121,20000,60
2122,60000,41
2123,20000,67
2124,40000,79
2125,60000,18
2126,40000,78
2127,60000,55
2128,80000,61
2129,40000,85
2130,100000,52
2131,100000,87
2132,40000,83
2133,80000,67
2134,60000,66
2135,20000,43
2136,20000,29
2137,40000,30
2138,40000,32
2139,60000,29
2140,80000,41
2141,60000,32
2142,40000,37
2143,100000,82
2144,80000,88
2145,80000,51
2146,80000,37
2147,60000,46
2148,60000,37
2149,100000,77
2150,20000,23
2151,40000,84
2152,60000,48
2153,20000,20
2154,100000,51
2155,60000,82
2156,80000,53
2157,60000,39
2158,60000,87
2159,20000,67
2160,80000,64
2161,100000,24
2162,100000,59
2163,60000,54
2164,60000,19
2165,20000,87
2166,40000,39
2167,40000,29
2168,80000,28
2169,100000,84
2170,40000,49
2171,40000,43
2172,40000,61
2173,40000,62
2174,100000,90
2175,100000,28
2176,100000,46
2177,100000,55
2178,100000,57
2179,100000,83
2180,60000,18
2181,100000,77
2182,100000,54
2183,20000,61
2184,60000,68
2185,100000,23
2186,40000,57
2187,40000,79
2188,40000,89
2189,40000,90
2190,40000,36
2191,40000,60
2192,60000,88
2193,80000,46
2194,100000,29
2195,40000,29
2196,20000,78
2197,60000,46
2198,40000,54
2199,100000,49
2200,20000,74
2201,20000,66
2202,80000,46
2203,100000,54
2204,60000,28
2205,80000,87
2206,80000,60
2207,60000,40
2208,100000,67
2209,20000,34
2210,20000,47
2211,40000,27
2212,80000,81
2213,40000,55
2214,80000,57
2215,80000,58
2216,100000,76
2217,80000,50
2218,100000,18
2219,40000,22
2220,40000,65
2221,100000,19
2222,40000,39
2223,60000,19
2224,100000,37
2225,80000,61
2226,80000,46
2227,40000,18
2228,20000,80
2229,100000,19
2230,80000,47
2231,20000,58
2232,20000,36
2233,80000,54
2234,40000,63
2235,40000,86
2236,100000,52
2237,60000,38
2238,60000,87
2239,60000,40
2240,60000,38
2241,20000,19
2242,100000,36
2243,80000,66
2244,20000,66
2245,80000,89
2246,20000,44
2247,100000,33
2248,100000,53
2249,40000,80
2250,20000,74
2251,40000,20
2252,60000,20
2253,40000,56
2254,40000,75
2255,40000,59
2256,60000,24
2257,20000,35
2258,20000,47
2259,20000,61
2260,20000,65
2261,80000,35
2262,20000,31
2263,100000,70
2264,40000,33
2265,40000,86
2266,60000,77
2267,20000,37
2268,80000,72
2269,40000,35
2270,40000,74
2271,20000,61
2272,20000,90
2273,40000,87
2274,60000,33
2275,80000,26
2276,80000,57
2277,100000,50
2278,60000,70
2279,80000,32
2280,60000,77
2281,60000,25
2282,80000,49
2283,20000,18
2284,40000,46
2285,100000,60
2286,100000,66
2287,40000,71
2288,20000,38
2289,80000,85
2290,80000,75
2291,100000,30
2292,40000,39
2293,80000,58
2294,80000,55
2295,40000,87
2296,100000,28
2297,20000,40
2298,80000,62
2299,40000,19
2300,20000,56
2301,20000,28
2302,40000,90
2303,20000,43
2304,20000,69
2305,20000,86
2306,80000,63
2307,100000,31
2308,100000,81
2309,40000,80
2310,100000,81
2311,20000,39
2312,20000,25
2313,100000,44
2314,60000,31
2315,80000,24
2316,20000,86
2317,20000,90
2318,80000,85
2319,100000,74
2320,60000,66
2321,60000,64
2322,60000,43
2323,100000,34
2324,20000,68
2325,40000,25
2326,100000,31
2327,80000,61
2328,40000,22
2329,60000,66
2330,80000,41
2331,60000,45
2332,80000,34
2333,20000,43
2334,40000,22
2335,80000,57
2336,20000,84
2337,60000,48
2338,40000,43
2339,100000,22
2340,20000,58
2341,40000,63
2342,80000,28
2343,60000,81
2344,40000,29
2345,100000,47
2346,20000,70
2347,100000,24
2348,40000,79
2349,60000,58
2350,40000,58
2351,80000,44
2352,80000,70
2353,20000,85
2354,20000,58
2355,20000,64
2356,80000,31
2357,40000,61
2358,60000,56
2359,60000,47
2360,60000,56
2361,60000,74
2362,100000,36
2363,80000,80
2364,100000,26
2365,80000,64
2366,60000,37
2367,60000,33
2368,40000,29
2369,40000,80
2370,100000,66
2371,40000,70
2372,20000,53
2373,100000,54
2374,40000,37
2375,80000,87
2376,80000,49
2377,60000,84
2378,20000,84
2379,60000,47
2380,40000,60
2381,40000,68
2382,100000,28
2383,20000,29
2384,20000,58
2385,80000,81
2386,60000,47
2387,40000,18
2388,100000,34
2389,60000,19
2390,20000,18
2391,80000,54
2392,20000,64
2393,80000,83
2394,60000,74
2395,40000,69
2396,80000,78
2397,80000,50
2398,100000,48
2399,40000,62
2400,60000,66
2401,80000,82
2402,80000,58
2403,60000,83
2404,100000,58
2405,60000,31
2406,100000,76
2407,40000,72
2408,60000,26
2409,20000,49
2410,20000,87
2411,100000,66
2412,80000,43
2413,40000,34
2414,20000,63
2415,60000,79
2416,40000,53
2417,40000,86
2418,80000,28
2419,80000,24
2420,60000,35
2421,20000,68
2422,20000,42
2423,60000,28
2424,40000,46
2425,20000,65
2426,40000,63
2427,60000,38
2428,80000,35
2429,80000,85
2430,40000,70
2431,20000,66
2432,20000,65
2433,40000,79
2434,60000,70
2435,60000,27
2436,20000,19
2437,100000,27
2438,60000,51
2439,40000,43
2440,80000,53
2441,60000,60
2442,60000,54
2443,100000,32
2444,60000,49
2445,20000,70
2446,60000,41
2447,20000,83
2448,100000,73
2449,60000,25
2450,80000,48
2451,60000,76
2452,20000,83
2453,100000,43
2454,80000,74
2455,80000,52
2456,60000,18
2457,40000,86
2458,40000,84
2459,60000,56
2460,100000,75
2461,40000,89
2462,100000,55
2463,100000,22
2464,40000,81
2465,40000,53
2466,80000,23
2467,80000,62
2468,80000,43
2469,100000,39
2470,60000,61
2471,60000,65
2472,60000,80
2473,80000,82
2474,20000,46
2475,100000,60
2476,20000,86
2477,20000,54
2478,40000,53
2479,40000,71
2480,80000,28
2481,80000,64
2482,100000,18
2483,100000,66
2484,60000,67
2485,40000,82
2486,40000,64
2487,20000,39
2488,20000,65
2489,20000,68
2490,80000,66
2491,40000,59
2492,20000,65
2493,100000,25
2494,40000,56
2495,80000,57
2496,100000,25
2497,60000,34
2498,100000,33
2499,40000,71
2500,40000,20
2501,60000,20
2502,40000,32
2503,80000,26
2504,100000,89
2505,20000,69
2506,80000,32
2507,40000,53
2508,40000,45
2509,100000,62
2510,40000,65
2511,40000,25
2512,40000,20
2513,80000,61
2514,60000,67
2515,100000,50
2516,20000,49
2517,80000,75
2518,80000,33
2519,60000,51
2520,80000,45
2521,40000,65
2522,60000,80
2523,20000,72
2524,40000,74
2525,40000,57
2526,40000,31
2527,80000,79
2528,20000,24
2529,100000,54
2530,80000,41
2531,80000,45
2532,100000,38
2533,40000,78
2534,100000,83
2535,80000,85
2536,80000,86
2537,100000,59
2538,20000,71
2539,60000,26
2540,20000,76
2541,80000,45
2542,40000,54
2543,40000,32
2544,100000,73
2545,40000,60
2546,40000,48
2547,60000,20
2548,20000,73
2549,80000,53
2550,100000,35
2551,40000,61
2552,80000,43
2553,20000,68
2554,100000,50
2555,40000,62
2556,60000,65
2557,80000,51
2558,60000,42
2559,80000,66
2560,20000,67
2561,40000,90
2562,80000,39
2563,40000,40
2564,60000,53
2565,100000,32
2566,80000,53
2567,80000,33
2568,40000,21
2569,80000,22
2570,20000,33
2571,80000,29
2572,20000,81
2573,80000,77
2574,80000,56
2575,20000,41
2576,40000,25
2577,40000,67
2578,60000,48
2579,20000,26
2580,40000,77
2581,100000,57
2582,20000,35
2583,100000,53
2584,20000,57
2585,60000,85
2586,40000,85
2587,60000,27
2588,80000,19
2589,80000,49
2590,60000,28
2591,60000,75
2592,40000,48
2593,100000,68
2594,20000,48
2595,80000,35
2596,40000,25
2597,60000,76
2598,100000,39
2599,60000,48
2600,80000,83
2601,40000,49
2602,40000,41
2603,60000,70
2604,60000,41
2605,40000,29
2606,40000,34
2607,20000,38
2608,20000,40
2609,100000,67
2610,60000,33
2611,100000,67
2612,40000,59
2613,60000,69
2614,100000,89
2615,40000,57
2616,60000,85
2617,20000,36
2618,60000,42
2619,20000,33
2620,100000,66
2621,20000,61
2622,40000,48
2623,20000,84
2624,80000,72
2625,80000,70
2626,80000,66
2627,40000,83
2628,60000,55
2629,40000,40
2630,40000,54
2631,20000,30
2632,40000,30
2633,80000,80
2634,40000,48
2635,40000,43
2636,100000,60
2637,60000,52
2638,100000,77
2639,40000,85
2640,60000,79
2641,60000,19
2642,100000,29
2643,60000,34
2644,20000,24
2645,100000,68
2646,60000,29
2647,20000,62
2648,40000,57
2649,80000,46
2650,80000,38
2651,100000,90
2652,20000,72
2653,100000,25
2654,100000,85
2655,100000,42
2656,40000,58
2657,40000,25
2658,100000,71
2659,80000,40
2660,40000,55
2661,100000,65
2662,40000,59
2663,100000,34
2664,40000,63
2665,100000,68
2666,60000,29
2667,40000,27
2668,80000,43
2669,80000,80
2670,40000,78
2671,60000,78
2672,100000,88
2673,100000,74
2674,40000,20
2675,20000,49
2676,40000,48
2677,20000,53
2678,40000,57
2679,100000,26
2680,40000,23
2681,60000,55
2682,20000,55
2683,20000,83
2684,100000,25
2685,80000,21
2686,20000,68
2687,80000,47
2688,40000,73
2689,60000,85
2690,80000,70
2691,100000,64
2692,20000,63
2693,20000,26
2694,80000,25
2695,80000,56
2696,60000,40
2697,80000,73
2698,40000,48
2699,60000,41
2700,60000,37
2701,20000,39
2702,60000,39
2703,100000,78
2704,80000,62
2705,100000,51
2706,20000,50
2707,40000,38
2708,40000,47
2709,100000,79
2710,100000,79
2711,100000,29
2712,20000,43
2713,40000,69
2714,60000,47
2715,40000,26
2716,60000,20
2717,100000,48
2718,60000,79
2719,20000,76
2720,100000,58
2721,40000,83
2722,20000,23
2723,20000,53
2724,40000,30
2725,40000,25
2726,40000,69
2727,60000,36
2728,20000,82
2729,100000,63
2730,80000,65
2731,100000,34
2732,40000,31
2733,20000,87
2734,20000,27
2735,20000,69
2736,100000,88
2737,20000,77
2738,20000,74
2739,80000,37
2740,60000,46
2741,80000,89
2742,80000,55
2743,80000,90
2744,40000,75
2745,100000,53
2746,80000,28
2747,80000,71
2748,80000,51
2749,40000,48
2750,40000,24
2751,60000,52
2752,60000,37
2753,40000,26
2754,100000,30
2755,20000,89
2756,60000,23
2757,100000,24
2758,60000,80
2759,20000,22
2760,80000,54
2761,40000,88
2762,80000,21
2763,80000,74
2764,20000,64
2765,80000,40
2766,20000,42
2767,100000,86
2768,80000,39
2769,40000,38
2770,80000,19
2771,20000,90
2772,40000,65
2773,80000,48
2774,60000,82
2775,100000,63
2776,60000,53
2777,100000,39
2778,100000,85
2779,100000,70
2780,20000,25
2781,40000,59
2782,40000,80
2783,20000,81
2784,20000,73
2785,80000,46
2786,60000,58
2787,40000,20
2788,80000,61
2789,40000,85
2790,60000,18
2791,20000,71
2792,100000,30
2793,100000,28
2794,40000,50
2795,40000,89
2796,40000,42
2797,40000,26
2798,60000,77
2799,40000,89
2800,40000,76
2801,80000,23
2802,60000,49
2803,40000,18
2804,80000,48
2805,100000,32
2806,60000,42
2807,40000,27
2808,20000,52
2809,20000,65
2810,100000,20
2811,60000,84
2812,80000,70
2813,60000,40
2814,60000,87
2815,60000,67
2816,20000,38
2817,40000,18
2818,100000,73
2819,80000,25
2820,100000,85
2821,60000,59
2822,40000,90
2823,80000,75
2824,40000,75
2825,20000,68
2826,20000,79
2827,100000,24
2828,60000,52
2829,60000,55
2830,60000,41
2831,80000,25
2832,100000,70
2833,40000,68
2834,40000,44
2835,40000,81
2836,100000,50
2837,20000,41
2838,40000,69
2839,20000,65
2840,60000,18
2841,40000,74
2842,100000,40
2843,40000,61
2844,20000,36
2845,40000,52
2846,60000,40
2847,80000,52
2848,20000,60
2849,100000,26
2850,40000,20
2851,100000,23
2852,20000,61
2853,80000,52
2854,40000,35
2855,60000,50
2856,20000,73
2857,40000,42
2858,80000,85
2859,40000,27
2860,20000,76
2861,20000,73
2862,40000,19
2863,100000,33
2864,40000,72
2865,100000,25
2866,20000,57
2867,20000,37
2868,40000,81
2869,80000,61
2870,40000,90
2871,80000,57
2872,100000,53
2873,80000,29
2874,80000,67
2875,20000,25
2876,20000,89
2877,20000,49
2878,80000,60
2879,40000,53
2880,40000,20
2881,20000,88
2882,80000,32
2883,80000,36
2884,60000,40
2885,40000,59
2886,40000,21
2887,20000,65
2888,60000,61
2889,80000,70
2890,40000,58
2891,40000,40
2892,20000,21
2893,100000,27
2894,20000,32
2895,80000,28
2896,100000,53
2897,80000,29
2898,80000,54
2899,40000,55
2900,100000,87
2901,80000,38
2902,20000,48
2903,60000,47
2904,40000,84
2905,20000,44
2906,100000,82
2907,80000,68
2908,20000,48
2909,100000,55
2910,40000,65
2911,60000,61
2912,20000,37
2913,60000,36
2914,20000,65
2915,80000,46
2916,20000,25
2917,20000,47
2918,20000,69
2919,80000,85
2920,20000,57
2921,40000,29
2922,100000,82
2923,100000,89
2924,60000,26
2925,20000,37
2926,20000,29
2927,80000,48
2928,40000,33
2929,100000,28
2930,60000,64
2931,60000,86
2932,100000,56
2933,40000,49
2934,80000,61
2935,80000,87
2936,80000,34
2937,80000,70
2938,80000,60
2939,100000,46
2940,100000,41
2941,40000,21
2942,100000,36
2943,40000,47
2944,100000,47
2945,60000,81
2946,80000,26
2947,100000,69
2948,100000,61
2949,60000,27
2950,100000,32
2951,100000,37
2952,100000,38
2953,20000,34
2954,40000,88
2955,20000,69
2956,60000,19
2957,60000,82
2958,40000,43
2959,80000,30
2960,20000,20
2961,20000,66
2962,100000,22
2963,100000,30
2964,40000,19
2965,80000,62
2966,40000,72
2967,100000,48
2968,80000,78
2969,60000,35
2970,60000,58
2971,20000,75
2972,100000,26
2973,100000,53
2974,80000,56
2975,20000,67
2976,100000,58
2977,100000,27
2978,40000,24
2979,100000,69
2980,80000,48
2981,80000,57
2982,100000,74
2983,100000,50
2984,100000,40
2985,20000,73
2986,100000,75
2987,60000,43
2988,60000,33
2989,20000,54
2990,60000,62
2991,60000,85
2992,40000,30
2993,80000,71
2994,40000,19
2995,80000,47
2996,100000,60
2997,40000,39
2998,100000,60
2999,60000,29
3000,80000,20
3001,80000,24
3002,40000,36
3003,40000,42
3004,20000,60
3005,100000,48
3006,40000,24
3007,40000,90
3008,20000,23
3009,20000,38
3010,20000,41
3011,40000,31
3012,20000,63
3013,20000,76
3014,80000,24
3015,80000,31
3016,20000,80
3017,100000,86
3018,80000,35
3019,20000,34
3020,100000,85
3021,80000,55
3022,100000,63
3023,60000,46
3024,20000,37
3025,60000,81
3026,20000,45
3027,40000,25
3028,100000,45
3029,60000,21
3030,40000,43
3031,20000,71
3032,80000,82
3033,100000,46
3034,60000,73
3035,100000,78
3036,100000,87
3037,60000,49
3038,60000,60
3039,20000,25
3040,80000,73
3041,40000,22
3042,80000,26
3043,100000,46
3044,20000,38
3045,100000,58
3046,80000,51
3047,20000,63
3048,60000,24
3049,40000,52
3050,60000,56
3051,40000,45
3052,20000,43
3053,40000,46
3054,40000,24
3055,40000,47
3056,20000,31
3057,40000,72
3058,100000,90
3059,100000,35
3060,60000,19
3061,80000,75
3062,40000,30
3063,80000,26
3064,100000,31
3065,40000,88
3066,100000,55
3067,40000,40
3068,100000,31
3069,80000,51
3070,60000,45
3071,100000,68
3072,100000,87
3073,20000,61
3074,60000,47
3075,40000,77
3076,80000,54
3077,40000,67
3078,40000,80
3079,100000,90
3080,40000,71
3081,60000,58
3082,60000,46
3083,100000,72
3084,100000,76
3085,40000,89
3086,80000,88
3087,60000,38
3088,80000,22
3089,60000,28
3090,100000,43
3091,40000,25
3092,40000,79
3093,100000,83
3094,100000,53
3095,40000,39
3096,80000,33
3097,60000,32
3098,100000,45
3099,60000,82
3100,60000,60
3101,100000,79
3102,20000,65
3103,20000,89
3104,20000,52
3105,60000,33
3106,40000,57
3107,100000,35
3108,80000,44
3109,60000,44
3110,20000,42
3111,100000,30
3112,60000,19
3113,100000,47
3114,40000,89
3115,40000,27
3116,60000,33
3117,20000,48
3118,100000,22
3119,80000,40
3120,60000,46
3121,60000,81
3122,40000,38
3123,60000,20
3124,80000,53
3125,60000,47
3126,60000,24
3127,40000,63
3128,100000,46
3129,60000,90
3130,80000,53
3131,80000,87
3132,60000,18
3133,80000,22
3134,100000,54
3135,80000,38
3136,40000,45
3137,60000,31
3138,100000,45
3139,40000,89
3140,40000,90
3141,80000,90
3142,40000,20
3143,40000,77
3144,80000,51
3145,40000,66
3146,100000,88
3147,60000,53
3148,80000,33
3149,60000,61
3150,100000,20
3151,60000,18
3152,60000,39
3153,20000,25
3154,20000,44
3155,100000,88
3156,20000,60
3157,40000,90
3158,40000,45
3159,40000,82
3160,40000,67
3161,80000,62
3162,80000,30
3163,80000,88
3164,40000,25
3165,80000,62
3166,40000,50
3167,80000,55
3168,20000,84
3169,60000,39
3170,60000,71
3171,40000,23
3172,80000,83
3173,80000,33
3174,40000,19
3175,20000,28
3176,100000,67
3177,100000,30
3178,20000,26
3179,40000,18
3180,20000,64
3181,80000,74
3182,40000,25
3183,100000,70
3184,100000,73
3185,100000,84
3186,100000,32
3187,100000,37
3188,40000,57
3189,100000,77
3190,20000,50
3191,100000,25
3192,100000,90
3193,60000,66
3194,40000,82
3195,20000,65
3196,40000,21
3197,100000,33
3198,60000,32
3199,60000,27
3200,20000,20
3201,20000,75
3202,80000,62
3203,20000,50
3204,40000,55
3205,20000,18
3206,60000,47
3207,60000,75
3208,40000,30
3209,60000,40
3210,40000,67
3211,60000,54
3212,20000,32
3213,20000,32
3214,100000,74
3215,100000,44
3216,80000,62
3217,20000,38
3218,60000,25
3219,40000,39
3220,60000,52
3221,100000,31
3222,40000,32
3223,60000,82
3224,40000,42
3225,80000,56
3226,60000,80
3227,40000,89
3228,40000,40
3229,40000,44
3230,40000,38
3231,40000,27
3232,20000,38
3233,100000,38
3234,60000,53
3235,20000,20
3236,100000,71
3237,40000,19
3238,100000,39
3239,40000,75
3240,100000,58
3241,40000,32
3242,40000,77
3243,20000,23
3244,20000,39
3245,60000,75
3246,100000,18
3247,100000,87
3248,20000,88
